108,"265. Govt Girls Primary School No.1 DheriAlladhand",,,Dheri Alladhand,12090109,,638,,638,4,0,4
"",,12090112,,573,,573,,,,,,
"",,12090108,,,358,358,,,,,,
"",,12090109,,,474,474,,,,,,
"",,12090111,,,220,220,,,,,,
"",,,,12090112,,,427,427,,,,
110,267. Govt: High School No.1 Alladand,,,D.Aladand,12090107,,1106,,"1,106",3,0,3
111,268. Govt: Primary School Fazal Abad,,,"Fazal Abad/PinjanrBanda",12090107,,,892,892,0,3,3
112,269. Govt: Primary School Hadi Khas,,,Dheri Alladand,12090102,,,1050,"1,050",0,3,3
113,"270. Govt: Girls Community Model SchoolMalang Abad Amandara",,,D.Aladand,12090102,,1418,,"1,418",4,0,4
114,271. Govt: Primary School Jalawanan,,,D.Aladand,12090104,,834,649,"1,483",2,2,4
115,"272. Govt:Girls Primary School AmandaraShagai",,,Aman Dara,12090103,,,527,527,0,3,3
"",,,,12090110,,,431,431,,,,
116,"273. Govt Girls Primary School SharabDara",,,Amandara,12090103,,747,,747,4,0,4
"",,,,12090110,,524,,524,,,,
117,"274. Govt: Primary School AmandaraShagai",,,Amandara,12090101,,885,651,"1,536",2,2,4
118,"275. Govt: Girls High School Khar         (P.S-1)",,,Khar(Yaqoob Khel),12080110,,780,,780,4,0,4
"",,,,Khar(Yaqoob Khel),12080111,,611,,611,,,
119,"276. Govt: Girls High School Khar          (P.S-2)",,,Khar(Yaqoob Khel),12080110,,,586,586,0,3,3
"",,,,12080111,,,513,513,,,,
120,277. Govt: Primary School No.1 Khar,,,Khar,12080102,,130,,130,4,0,4
"",,,,12080103,,272,,272,,,,
"",,,,12080104,,520,,520,,,,
"",,,,12080108,,438,,438,,,,
121,278. Govt:Girls Primary School No.1 Khar,,,Khar,12080102,,,103,103,0,3,3
"",,,,12080103,,,222,222,,,,
"",,,,12080104,,,450,450,,,,
"",,,,12080108,,,341,341,,,,
122,279. Govt: Middle School Karkanai,,,Khar,12080105,,569,430,999,2,1,3
123,280. Govt: Primary School Jawarkass Khar,,,Khar,12080107,,415,310,725,2,2,4
"",,,,12080109,,467,396,863,,,,
124,"281. Govt: Higher Secondary School Khar(P.S-1)",,,Khar,12080101,,436,,436,4,0,4
"",,12080106,,1064,,"1,064",,,,,,
125,282. Govt: High School Khar (PS-II),,,Khar,12080101,,,352,352,0,3,3
"",,,,12080106,,,786,786,,,,
126,283. Govt: Primary School Dheri Julagram,,,Dheri Julagram,12070106,,477,,477,3,0,3
"",,,,12070108,,518,,518,,,,
127,"284. Govt Higher Secondary School Dheri(P.S-1)",,,Dheri Julagram,12070106,,,423,423,0,2,2
"",,,,12070108,,,447,447,,,,
128,285. Govt Girls High School Dheri,,,Dheri Jarbat,12070107,,694,,694,2,0,2
129,"286. Govt: Girls Primary School DehriJulagram",,,D.Julagram,12070105,,1089,,"1,089",3,0,3
130,"287. Govt: Higher Secondary School DehriJulagram (P.S-2)",,,D.Julagram,12070105,,,900,900,0,4,4
"",,,,12070107,,,607,607,,,,
131,"288. Govt: Girls Community ModdleSchool Kasinat",,,D.Julagram,12070109,,684,564,"1,248",2,2,4
132,289. Govt Primary School Kasinat,,,Dheri Julagram,12070110,,800,661,"1,461",2,2,4
133,290. Govt: High School Julagram,,,D.Julagram,12070102,,433,,433,4,0,4
"",,,,12070103,,387,,387,,,,
"",,,,12070104,,744,,744,,,,
134,291. Rural Health Unit Julagram,,,D.Julagram,12070102,,,366,366,0,4,4
"",,,,12070103,,,337,337,,,,
"",,,,12070104,,,627,627,,,,
135,"292. Govt: Primary School Thrai (GharibAbad",,,D.Julagram,12070101,,753,585,"1,338",2,2,4
136,293. Govt: Primary School Kandako,,,Piran,12060105,,1097,,"1,097",3,0,3
137,294. Govt: GirlsPrimary School Khandako,,,Pirean,12060105,,,899,899,0,3,3
138,295. Govt: Middle Schoool Jalal Kot,,,Pirean (Jalal Kot),12060104,,1088,,"1,088",4,0,4
"",,,,Banjo Banda,12060109,,366,,366,,,
139,296. Govt: Pry: School Jalalkot,,,Piran(Jalal Kot),12060104,,,898,898,0,4,4
"",,,,Banjo Banda,12060109,,,273,273,,,
140,297. Govt: High School Malakand,,,Banjo Banda,12060101,,243,,243,4,0,4
"",,Malakand,12060102,,593,,593,,,,,
"",,Malakand,12060103,,480,,480,,,,,
"",,12060101,,,213,213,,,,,,
"",,12060102,,,509,509,,,,,,
"",,,,12060103,,,413,413,,,,
142,299. Govt: Middle School Piran,,,Piran,12060107,,704,579,"1,283",2,2,4
143,300. Govt:Pry School Piran,,,Piran,12060106,,1228,,"1,228",4,0,4
144,301. Govt:Pry School Rang Mohallah,,,Piran,12060106,,,891,891,0,3,3
145,302. Govt: Primary School Atam Banda,,,Banjo Banda,12060108,,569,476,"1,045",2,1,3
146,303. Govt: Primary School Shah Kot,,,Shah Kot Palai,12140101,,441,289,730,1,1,2
