1,2,3,,4,5,6,,7,,8,9,,10,,11,
"","University, Bahawalpur (Female).",Bankers Colony,,,,,,,
"",,"Faisal Colony,",239090112,0,315,315,,,
"",,Bankers Colony,,,,,,,
"",,"Faisal Colony,",239090113,0,388,388,,,
"",,Bankers Colony,,,,,,,
"",,"Faisal Colony,",239090203,0,121,121,,,
"",,Gulshan Bahawal,,,,,,,
"",,,,0,1286,1286,,,
71,Govt Masjid Maktab Primary,Goth Ghani,239080201,491,0,491,4,0,4
"","School, Basti Balouchan Mouza",Goth Ghani,239080202,201,0,201,,,
"",Goth Bajan (Male),,,,,,,,
"",,Goth Ghani,239080203,411,0,411,,,
"",,"Goth Bajan, Goth",239080204,100,0,100,,,
"",,Ghani,,,,,,,
"",,"Basti Balouchan,",239080205,451,0,451,,,
"",,Jamal Pur,,,,,,,
"",,"Punjab Colony,",239080208,310,0,310,,,
"",,Basti Balouchan,,,,,,,
"",,Goth Ghani,239080209,104,0,104,,,
"",,Goth Bajan,239080301,480,0,480,,,
"",,Muslim Colony,239080302,337,0,337,,,
"",,"Muslim Colony,",239080303,488,0,488,,,
"",,Yousaf Town,,,,,,,
"",,"Yousaf Town,",239080304,446,0,446,,,
"",,Farid Abad,,,,,,,
"",,,,3819,0,3819,,,
72,Masjid Maktab Primary School,Goth Ghani,239080201,0,404,404,0,4,4
"","Nadeem near Railway Campus,",Goth Ghani,239080202,0,161,161,,,
"",Bahawalpur (Female),,,,,,,,
"",,Goth Ghani,239080203,0,386,386,,,
"",,"Goth Bajan, Goth",239080204,0,81,81,,,
"",,Ghani,,,,,,,
"",,"Basti Balouchan,",239080205,0,381,381,,,
"",,Jamal Pur,,,,,,,
"",,"Punjab Colony,",239080208,0,274,274,,,
"",,Basti Balouchan,,,,,,,
"",,Goth Ghani,239080209,0,69,69,,,
"",,Goth Bajan,239080301,0,419,419,,,
"",,Muslim Colony,239080302,0,287,287,,,
"",,"Muslim Colony,",239080303,0,378,378,,,
"",,Yousaf Town,,,,,,,
"",,"Yousaf Town,",239080304,0,362,362,,,
"",,Farid Abad,,,,,,,
"",,,,0,3202,3202,,,
73,Principal Highway Rest House,Basti Hurrian,239080101,514,0,514,4,0,4
"","near Sutluj Bridge, Bahawalpur",Basti Hurrian,239080102,643,0,643,,,
"",(Male),,,,,,,,
"",,Jhoke Jhanwar,239080206,456,0,456,,,
"",,Tubewell,239080207,504,0,504,,,
"",,"Numberdar,",,,,,,,
"",,Nasir Abad,,,,,,,
"",,,,2117,0,2117,,,
74,"Govt Girls Primary School, Basti",Basti Hurrian,239080101,0,448,448,0,3,3
"","Hurrian near Sutluj River,",Basti Hurrian,239080102,0,554,554,,,
"",Bahawalpur (Female),,,,,,,,
"",,Jhoke Jhanwar,239080206,0,320,320,,,
"",,Tubewell,239080207,0,405,405,,,
"",,"Numberdar,",,,,,,,
"",,Nasir Abad,,,,,,,
"",,,,0,1727,1727,,,
75,Govt Boys Primary School Basti,"Sutluj Colony,",239080105,318,0,318,2,0,2
"","Hurrian, Bahawalpur (Male)",Basti Labana,,,,,,,
"",,Sutluj Colony,239080106,341,0,341,,,
"",,"Sutluj Colony,",239080107,189,0,189,,,
"",,Basti Oodan,,,,,,,
"",,"Malik Colony,",239080609,240,0,240,,,
"",,Faiz Abad,,,,,,,
"",,"Shafique Abad,",239080610,205,0,205,,,
"",,Gulshan,,,,,,,
"",,Hashmia,,,,,,,
"",,,,1293,0,1293,,,
76,Masjid Maktab Primary School,"Sutluj Colony,",239080105,0,275,275,0,2,2
"","Nazir Abad Basti Labana,",Basti Labana,,,,,,,
"",Bahawalpur (Female),Sutluj Colony,239080106,0,279,279,,,
"",,"Sutluj Colony,",239080107,0,168,168,,,
"",,Basti Oodan,,,,,,,
"",,"Malik Colony,",239080609,0,170,170,,,
"",,Faiz Abad,,,,,,,
"",,"Shafique Abad,",239080610,0,166,166,,,
"",,Gulshan,,,,,,,
"",,Hashmia,,,,,,,
"",,,,0,1058,1058,,,
77,Govt Labour High School near,Quaid-e-Azam,239080401,325,0,325,4,0,4
"","Godown Food Railway Crossing,","Colony, Goth",,,,,,,
"",Bahawalpur (Left Portion) (Male),Bajan,,,,,,,
"",,Quaid-e-Azam,239080402,166,0,166,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080403,195,0,195,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080404,475,0,475,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080405,444,0,444,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080406,292,0,292,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080407,230,0,230,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080408,98,0,98,,,
"",,Colony,,,,,,,
"",,,,2225,0,2225,,,
78,Govt Labour High School near,Quaid-e-Azam,239080401,0,281,281,0,3,3
"","Godown Food Railway Crossing,","Colony, Goth",,,,,,,
"",Bahawalpur (Right Portion),Bajan,,,,,,,
"",(Female),Quaid-e-Azam,239080402,0,100,100,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080403,0,177,177,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080404,0,382,382,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080405,0,328,328,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080406,0,230,230,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080407,0,173,173,,,
"",,Colony,,,,,,,
"",,Quaid-e-Azam,239080408,0,65,65,,,
"",,Colony,,,,,,,
"",,,,0,1736,1736,,,
79,"Govt Girls Primary School,","Farid Abad, Insar",239080305,224,156,380,1,1,2
"","Balouch Colony, near Bholi Masjid",Colony,,,,,,,
"",Goth Bajan.(combined),,,224,156,380,,,
80,"Govt Arabic Boys Primary School,",Basti Bhatian,239110203,413,0,413,3,0,3
"","Khanqah Shams Basti Kot Noora,",Allama Iqbal,239110204,141,0,141,,,
"",Bahawalpur (Male),Town,,,,,,,
"",,Jaffar Colony,239110205,273,0,273,,,
"",,Kot Noora,239110206,532,0,532,,,
"",,Mari Ellaichi,239110207,154,0,154,,,
"",,Kot Noora,239110208,191,0,191,,,
"",,,,1704,0,1704,,,
81,"Govt Boys High School, Sahlan,",Basti Bhatian,239110203,0,348,348,0,3,3
"",Bahawalpur (Female).,Allama Iqbal,239110204,0,147,147,,,
"",,Town,,,,,,,
"",,Jaffar Colony,239110205,0,201,201,,,
"",,Kot Noora,239110206,0,481,481,,,
"",,Mari Ellaichi,239110207,0,143,143,,,
"",,Kot Noora,239110208,0,136,136,,,
"",,,,0,1456,1456,,,
82,"Govt Boys Primary School, Akhtar",Akhtar Abad,239110108,940,0,940,3,0,3
"",Abad (Male),Akhtar Abad,239110111,319,0,319,,,
"",,"Akhtar Abad,",239110201,342,0,342,,,
"",,Rehman Colony,,,,,,,
"",,,,1601,0,1601,,,
83,"Govt Girls Primary School, Akhtar",Akhtar Abad,239110108,0,819,819,0,3,3
"",Abad (Female),Akhtar Abad,239110111,0,260,260,,,
"",,"Akhtar Abad,",239110201,0,252,252,,,
"",,Rehman Colony,,,,,,,
"",,,,0,1331,1331,,,
84,Office XEN Provincial Building,Canal Colony,239110501,354,0,354,3,0,3
"","Division, Bahawalpur near Sadar",Gulzar Colony,239110502,551,0,551,,,
"",Pulli (Male).,,,,,,,,
"",,"Basti Matma,",239110503,114,0,114,,,
"",,Dewan Pulli,,,,,,,
"",,"Basti Matma,",239110504,909,0,909,,,
"",,Bashir Town,,,,,,,
"",,"Basti Matma,",239110505,109,0,109,,,
"",,Dewan Pulli,,,,,,,
"",,,,2037,0,2037,,,
85,"Govt Boys Primary School, Basti",Canal Colony,239110501,0,307,307,0,3,3
"","Matma, Bahawalpur (Female)",Gulzar Colony,239110502,0,470,470,,,
"",,"Basti Matma,",239110503,0,78,78,,,
"",,Dewan Pulli,,,,,,,
"",,"Basti Matma,",239110504,0,750,750,,,
"",,Bashir Town,,,,,,,
"",,"Basti Matma,",239110505,0,98,98,,,
"",,Dewan Pulli,,,,,,,
"",,,,0,1703,1703,,,
86,"Govt Boys Elementary School,",Basti Sahlan,239110105,583,0,583,4,0,4
"",Baqirpur (Middle Section) (Male),"Basti Nou Abad,",239110106,74,0,74,,,
"",,Sahlan,,,,,,,
"",,Basti Sahlan,239110110,530,0,530,,,
"",,"Islampura,",239110302,359,0,359,,,
"",,Baqirpur,,,,,,,
"",,"Band Islampura,",239110303,604,0,604,,,
"",,Bakir Pur,,,,,,,
"",,"Band Islampura,",239110305,429,0,429,,,
"",,Bakir Pur,,,,,,,
"",,,,2579,0,2579,,,
87,Govt Girls Primary School Band,Basti Sahlan,239110105,0,392,392,0,3,3
"","Islampura, Bahawalpur (Female).","Basti Nou Abad,",239110106,0,48,48,,,
"",,Sahlan,,,,,,,
"",,Basti Sahlan,239110110,0,557,557,,,
"",,"Islampura,",239110302,0,284,284,,,
"",,Baqirpur,,,,,,,
"",,"Band Islampura,",239110303,0,437,437,,,
"",,Bakir Pur,,,,,,,
"",,"Band Islampura,",239110305,0,306,306,,,
"",,Baqir Pur,,,,,,,
"",,,,0,2024,2024,,,
88,"Govt Boys Primary School, Basti","Basti Kalian,",239110202,353,0,353,3,0,3
"","Bhattian, Sahlan Road,","Samlan, Basti",,,,,,,
"",Bahawalpur (Male),Awan,,,,,,,
"",,"Basti Kalian,",239110209,266,0,266,,,
"",,"Samlan, Basti",,,,,,,
"",,Awan,,,,,,,
"",,Basti Baqirpura,239110301,486,0,486,,,
"",,"Basti Hajian,",239110304,626,0,626,,,
"",,Jaffari Town,,,,,,,
"",,,,1731,0,1731,,,
89,Govt Girls Primary School Basti,"Basti Kalian,",239110202,0,277,277,0,3,3
"",Haji Muhammad Iqbal near Basti,"Samlan, Basti",,,,,,,
"",Kalian (Female).,Awan,,,,,,,
"",,"Basti Kalian,",239110209,0,214,214,,,
"",,"Samlan, Basti",,,,,,,
"",,Awan,,,,,,,
"",,Basti Baqirpura,239110301,0,381,381,,,
"",,"Basti Hajian,",239110304,0,536,536,,,
"",,Jaffari Town,,,,,,,
"",,,,0,1408,1408,,,
90,"Govt Girls Primary School, Goth",Major Colony,239090103,153,0,153,2,0,2
"","Lashkar, Jhangi Wala Road,","Basti Panwan,",239110104,294,0,294,,,
"",Bahawalpur 1 (Male),Dervaish,,,,,,,
"",,Muhammad,,,,,,,
"",,"Goth Lashkar,",239110107,648,0,648,,,
"",,Goth Lal,,,,,,,
"",,,,1095,0,1095,,,
91,"Govt Girls Primary School, Goth",Major Colony,239090103,0,141,141,0,2,2
"","Lashkar, Jhangi Wala Road,","Basti Panwan,",239110104,0,246,246,,,
"",Bahawalpur (Female),Darvish,,,,,,,
"",,Muhammad,,,,,,,
"",,"Goth Lashkar,",239110107,0,554,554,,,
"",,Goth Lal,,,,,,,
"",,,,0,941,941,,,
92,"Govt Boys High School, Jhangi","Jhangi Wali,",239110101,343,0,343,3,0,3
"",Wali (Male),Chah Koray,,,,,,,
"",,Wala,,,,,,,
"",,Adda Jhangi,239110102,581,0,581,,,
"",,"Wala, Basti",,,,,,,
"",,Darkhana,,,,,,,
"",,"Jhangi Wala,",239110103,439,0,439,,,
"",,Judge Wali Pulli,,,,,,,
"",,"Jhangi Wali,",239110109,68,0,68,,,
"",,Chah Koray,,,,,,,
"",,Wala,,,,,,,
"",,,,1431,0,1431,,,
93,"Govt Girls Middle/High School,","Jhangi Wali,",239110101,0,313,313,0,2,2
"",Jhangi Wala (Female),Chah Koray,,,,,,,
"",,Wala,,,,,,,
"",,Adda Jhangi,239110102,0,499,499,,,
"",,"Wala, Basti",,,,,,,
"",,Darkhana,,,,,,,
"",,"Jhangi Wala,",239110103,0,391,391,,,
"",,Judge Wali Pulli,,,,,,,
"",,"Jhangi Wali,",239110109,0,41,41,,,
"",,Chah Koray,,,,,,,
"",,Wala,,,,,,,
"",,,,0,1244,1244,,,
94,"Govt Girls Primary School,",Baqirpur,239110806,401,292,693,2,2,4
"",Baqirpur.(combined),Baqirpur,239110807,766,627,1393,,,
"",,,,1167,919,2086,,,
95,"Basic Health Unit, Jhangi Wali",Jhangi Wali,239110802,785,700,1485,2,2,4
"",(Combined),Jhangi Wali,239110803,111,112,223,,,
"",,,,896,812,1708,,,
96,"Office Union Council, Jhangi Wali",Darvaish,239110801,602,466,1068,2,2,4
"",(Combined),Muhammad,,,,,,,
"",,Panwan,239110804,832,699,1531,,,
"",,,,1434,1165,2599,,,
97,"Govt Girls Middle School, Jhoke",Sahlan,239110805,536,479,1015,1,1,2
"",Shera (Combined),,,536,479,1015,,,
98,"Govt Boys Middle School, Bhinda",Bhinda Nou,239111001,727,685,1412,2,2,4
"",Ghulam Hussain (Combined),Baramada,,,,,,,
"",,Gud Pur,239111002,364,299,663,,,
"",,,,1091,984,2075,,,
99,"Govt Boys High School, Mangwani",Mangwani,239111102,874,706,1580,2,2,4
"",(High Section) (Combined),Mangwani,239111103,574,495,1069,,,
"",,Mangwani,239111104,581,429,1010,,,
"",,Mangwani,239111105,180,115,295,,,
"",,,,2209,1745,3954,,,
100,"Iqra Girls Primary School, Basti",Chawan,239111101,792,663,1455,2,2,4
"",Chawan (Combined),,,792,663,1455,,,
101,"Govt Boys Middle School, Mari",Mari Qasim Shah,239110901,277,184,461,2,2,4
"",Qasim Shah. (Combined),Mari Qasim Shah,239110902,120,92,212,,,
"",,Mari Qasim Shah,239110905,298,239,537,,,
"",,Mari Qasim Shah,239110906,357,301,658,,,
"",,Mari Qasim Shah,239110907,110,84,194,,,
"",,,,1162,900,2062,,,
102,"Govt Girls Middle School, Mari",Mari Qasim Shah,239110903,489,380,869,2,2,4
"",Qasim Shah. (Combined),Mari Qasim Shah,239110904,634,506,1140,,,
"",,,,1123,886,2009,,,
103,"Govt Boys Primary School, Basti",Kasra Munjal,239111003,585,471,1056,2,2,4
"",Nawabpura (Kasra Munjar).,Kasra Munjal,239111004,284,212,496,,,
"",(Combined),,,,,,,,
"",,,,869,683,1552,,,
104,Govt Primary School Chak,Chak No.8/BC,239101001,375,327,702,1,1,2
"",No.8/BC (Combined),,,375,327,702,,,
105,"Govt Boys Primary School, Chak",Chak No.10/BC,239101002,590,470,1060,2,2,4
"",No.10/BC (Combined),,,,,,,,
"","Govt Boys Primary School, Chak",,,,,,,
"",No.10/BC (Combined) Chak No.10/BC,239101003,,,453 341,794,,
"",Chak No.12-,239101006,,,292 221,513,,
"",A/BC,,,,,,,
"",Chak No.12-,239101007,,,496 401,897,,
"",A/BC,,,,,,,
"",Chak No.12-,239101008,,,201 167,368,,
"",A/BC,,,,,,,
"",Chak No.12-,239101009,,,76 45,121,,
"",A/BC,,,,,,,
"",,,,,2108 1645,3753,,
106,Govt Middle School Hote Wala Hote Wala,239101004,,,858 791,1649,2,2 4
"",(Combined) Hote Wala,239101005,,,224 182,406,,
"",,,,,1082 973,2055,,
Total :,,,,,94078 77840,"######",167,152 319
CONSTITUENCY :PP-245,BAHAWALPUR-I,,,,,,,Page 20 of 20
"",,,List of Polling Stations,,,,,
CONSTITUENCY :PP-246,BAHAWALPUR-II,,,,,,,
"",S N Name of Electoral Are Ca eansssuigsn Beldo ctok tihne C Poodleli nNgu Smtabteior n,,,,Sr. No. of voters on the Electoral RollNs oin.  ocfa Vseo toefr sb iAfusrsciagtnioend  otof  EPloelclitnogra Sl tNAarotei.o aonf Polling Booths,,,
"",,,,,MaFleemale,,Total,MaFleemale Total
"",2 3,,4,,6,,9,"#"
"",Elementary Teachers TraiMniondge Cl Tololewgne- Afozriz w B2o4hm1ae0ttn1i  0R(M1o0a1dle) (Left Portion),,,,0,,2,0 2
"","Model Town-A, Gh2a4z1n0a1v0i 1R0o2ad",,,,0,,,
"",Model Town-Aziz B24h1a0tt1i 0R1o0a5d,,,,0,,,
"",,,,,0,,,
"",Elementary Teachers TraiMniondge Cl Tololewgne- Afozriz w B2o4hm1ae0ttn1i  0R(F1o0ea1mdale) (Right Portion),,,,374,,0,2 2
"","Model Town-A, Gh2a4z1n0a1v0i 1R0o2ad",,,,528,,,
"",Model Town-Aziz B24h1a0tt1i 0R1o0a5d,,,,124,,,
"",,,,,1026,,,
"","Govt High School Model TMoowdne-Al T (oHwignh-A S, eLciat2ioq4nu1)a0 t(1 MR0ao1la0ed3)",,,,0,,2,0 2
"","Model Town-A, Lia2q4u1a0t1 R0o1a0d4",,,,0,,,
"","Model Town-A, Fa2iz4 1C0o1lo0n1y06",,,,0,,,
"",,,,,0,,,
"","Govt High School Model TMoowdne-Al T (oMwidnd-Ale, SLiea2cq4tui1oa0nt1 )R 0(Fo1ae0dm3 ale)",,,,653,,0,2 2
"","Model Town-A, Lia2q4u1a0t1 R0o1a0d4",,,,114,,,
"Model Town-A, Fa2iz4 1C0o1lo0n1y06",411,,,
"",1178,,,
Sadiq Public School (SecoBnadsatir yM Saesecteiotann) (M2a4l1e0) 10203,0,4,0,4
Basti Maseetan 241010207,0,,,
"Basti Dera Izzat, W24a1s0im10 A3b0a2d",0,,,
"",0,,,
Sadiq Public School (HighB Saestci tMiona)s e(Feetamnale2)41010203,385,0,4,4
Basti Maseetan 241010207,221,,,
"Basti Dera Izzat, W24a1s0im10 A3b0a2d",1463,,,
"",2069,,,
"Govt Boys Middle School,M Balsotoi kM Sahloaohk Sha2h4 (1M0a1l0e2)02",0,3,0,3
Basti Chanran 241010204,0,,,
Basti Riddan 241010205,0,,,
Malook Shah 241010206,0,,,
"",0,,,
"Govt Girls Primary SchoolM, Malaoloko kS Shahhah (Fe2m41a0le1)0202",279,0,3,3
Basti Chanran 241010204,233,,,
Basti Riddan 241010205,535,,,
Malook Shah 241010206,255,,,
"",1302,,,
"Govt Boys Middle School,B Baasstit iR Midadloaonk Sha2h4. 1(M01a0le3)01",0,3,0,3
Basti Riddan 241010308,0,,,
"",0,,,
"Govt Girls Primary SchoolB, Masatil oRoikd dSahnah (Fe2m41a0le1)0301",424,0,2,2
Basti Riddan 241010308,560,,,
"",984,,,
Boys Middle School Dera DIzezraat I(zMziadtdle Porti2o4n1) 0(M10a3le0)6,0,3,0,3
Nala Khanwah 241010307,0,,,
"",0,,,
Boys Middle School Dera UIzmzaatr  (FParirmooaqry C Poolor2tni4oy1n0) 1(F0e3m06ale),693,0,3,3
Nala Khanwah 241010307,573,,,
"",1266,,,
"Boys Primary School MamRoaohni mA bAabda (dM, aKlaer)im24 A10b1a0d303",0,3,0,3
Basti Larr Wali 241010304,0,,,
Jabbar Colony 241010305,0,,,
"",0,,,
"Govt Boys Middle School RDaehraim Iz Azabta (dP, rKimaarirm2y4 PA1o0br1ati0do3n0)3 (Female)",526,0,3,3
Basti Larr Wali 241010304,386,,,
Jabbar Colony 241010305,487,,,
"",1399,,,
"F.G. College Opposite MuHhamshmai dGia rCdoalnony2,4 B1a0h1a0w2a0l1pur (Combined)",380,2,2,4
Bilal Check Post 241020101,80,,,
Bajwa Line 241020102,173,,,
CMH Post 241020103,,118,,,
Sher Khan Shahee2d4 1L0in2e0104,,37,,,
SSD Line 241020105,,18,,,
"SSD Line, Quarter2s41020106",,63,,,
Ayub Line 241020201,,26,,,
Ayub Line 241020202,,15,,,
Ayub Line 241020203,,66,,,
Ayub Line 241020210,,63,,,
"",,1039,,,
"F.G. College Opposite MuRhamilwmaay dLiian eColony2,4 B1a0h2a0w2a0l4pur (Combined)  15",,24,1,1,2
Cholistan Line 241020205,,93,,,
Sutluj Apartments 2C4a1n0t2t.0206,,27,,,
MOQ Line No.2 241020207,,68,,,
MOQ Line 241020208,,30,,,
Bilal Line 241020209,,9,,,
"",,251,,,
"Office of Assistant DirectoFr efoerl AKnhiamnals near2 V3e9t0e5ri0n1a0ry1 Hospital, Bahawalpur (Male)",,0,4,0,4
Makhdoompura 239050102,,0,,,
Mubarakpura 239050103,,0,,,
"Makhdoompura, M2u3b9a0r5a0k1p0u4ra",,0,,,
"Makhdoompura, M2u3b9a0r5a0k1p0u5ra",,0,,,
Mubarakpura 239050106,,0,,,
"",,0,,,
Govt Civil Veterinary HospFiteael ln Kehaar nPaurani S2a3b9z0i M50a1n0d1i Multani Gate Bahawalpur (Female),,442,0,4,4
Makhdoompura 239050102,,263,,,
Mubarakpura 239050103,,209,,,
"Makhdoompura, M2u3b9a0r5a0k1p0u4ra",,414,,,
"Makhdoompura, M2u3b9a0r5a0k1p0u5ra",,445,,,
Mubarakpura 239050106,,87,,,
"",,1860,,,
Govt Girls High School SySeada Idmaat mM aSchhalih B Mauz2la3tar9n0i5 G0a2t0e1 (Male),,0,4,0,4
Saadat Machli Baz2a3r9050202,,0,,,
Mohallah Qureshia2n39050203,,0,,,
Mir Siraj-ud-Din 239050204,,0,,,
Mir Siraj-ud-Din 239050205,,0,,,
"",,0,,,
M.C. Junior Model SchoolS Haaldqat  NMoa.2ch nlie Baar zT2a3hr9a0n5a0 K2o0t1wali Multani Gate Machli Bazar (Female),,224,0,3,3
Saadat Machli Baz2a3r9050202,332,,,
Mohallah Qureshia2n39050203,465,,,
Mir Siraj-ud-Din 239050204,283,,,
Mir Siraj-ud-Din 239050205,330,,,
"",1634,,,
"M.C. Junior Model PrimaryM Sochhaollaohl M Goahnaj lSlah2a M3ri9fa,0 kM5ho0dr3or0oi 1Gmaptuera Tahli Wala Bahawalpur (Male)",0,4,0,4
"Nawaban, Morri G2a3te9050302",0,,,
"Nawaban, Gari Ba2n39050303",0,,,
"Nawaban, Gari Ba2n39050304",0,,,
"",0,,,
"M.C. Junior Model PrimaryM Sochhaollaohl M Goahnaj lSlah2a M3ri9fa,0 kM5ho0dr3or0oi 1Gmaptuera Tahli Wala, Bahawalpur (Female)",550,0,4,4
"Nawaban, Morri G2a3te9050302",224,,,
"Nawaban, Gari Ba2n39050303",639,,,
"Nawaban, Gari Ba2n39050304",605,,,
"",2018,,,
"Govt Farabi Hostel MultanSi aGdaiqtep,u Bra,h Mawuahlapmu2rm3 (9aM0da5pl0eu4)r 0a  322",0,4,0,4
"Jalalabad, Muham2m3a9d0p5u0r4a04",0,,,
"Chistian, Vangri G2ra3n9,0 T50a4h0ir6 Pura",0,,,
"",0,,,
"Govt Farabi Hostel MultanSi aGdaiqtep,u Bra,h Mawuahlapmu2rm3 (9aF0de5pm0u4ar0ale3)23",477,0,3,3
"Jalalabad, Muham2m3a9d0p5u0r4a04",432,,,
"Chistian, Vangri G2ra3n9,0 T50a4h0ir6 Pura",447,,,
"",1356,,,
"M.C. Yunas Shaheed DispImenasma rSy hnaeha,r  KTuhcahn2aa3  GK9u0ol5t wH0a3l0si 5sMaunltani Gate, Bahawalpur (Male)",0,2,0,2
"Imam Shah, Kuch2a3 G9u0l5 H03a0s6san",0,,,
"Chistian, Vangri G2ra3n9,0 T50a4h0ir1 Pura",0,,,
"",0,,,
"M.C. Yunas Shaheed DispImenasma rSy hnaeha,r  KTuhcahn2aa3  GK9u0ol5t wH0a3l0si 5sMaunltani Gate, Bahawalpur (Female)",348,0,2,2
"Imam Shah, Kuch2a3 G9u0l5 H03a0s6san",139,,,
"Chistian, Vangri G2ra3n9,0 T50a4h0ir1 Pura",505,,,
"",992,,,
"M.C. Junior Model PrimaryC Shicshtioaonl,  HNalwqa bNaon2.43 9Q0i5la0d4a0r2i Mandar Phattay Wali Gali Machli Bazar, Bahawalpur (Male).",0,2,0,2
"Muhammadpura, M23u9k0h5ia0n4 0W5ali Gali",0,,,
"",0,,,
"Govt Community Girls HigChh Siscthiaono,l  NPahwatatabya n2W3a9l0i 5G0a4li0 M2 achli Bazar, Bahawalpur (Female)",307,0,1,1
"Muhammadpura, M23u9k0h5ia0n4 0W5ali Gali",277,,,
"",584,,,
"Govt APWA School Farid IGslatme,n Bagaahrawalpur2 (3M9a0l5e0)501",0,4,0,4
"Ahmednagar, Saa2d3a9t 0P5u0r5a02",0,,,
"Sheikh Saadi, Cho2u3d9h0r5ia0n503",0,,,
"Darkhana, Ansaar2 C39o0lo5n0y5, 0Q4adirpura",0,,,
"",0,,,
"Govt Zanana Hospital, FaItselha mKhnang aBrazar, B2a3h9a0w5a0l5p0u1r (Female) (South Portion).",357,0,4,4
"Ahmednagar, Saa2d3a9t 0P5u0r5a02",355,,,
"Sheikh Saadi, Cho2u3d9h0r5ia0n503",525,,,
"Darkhana, Ansaar2 C39o0lo5n0y5, 0Q4adirpura",591,,,
"",1828,,,
"Govt Girls Primary SchoolC Bhuatht  SFtareteht  BKahnain G,2 Br3a9an0n (5i MG0a5ral0en5)",0,4,0,4
Chah Fateh Khan239050601,0,,,
Chah Fateh Khan239050602,0,,,
"Chah Fateh Khan,2 Q39a0z5ia0n603",0,,,
"",0,,,
"Govt High School Chah FaCtheahh K Fhatne h(F Kehmaanl,2e B3) 9a0n5i G05ra0n5",496,0,4,4
Chah Fateh Khan239050601,561,,,
Chah Fateh Khan239050602,398,,,
"Chah Fateh Khan,2 Q39a0z5ia0n603",416,,,
"",1871,,,
"Govt Zanana Hospital FatAehb bKahsanna gBarz, aTro, nBka2iah3na9w05a0lp7u0r1 (Male)",0,3,0,3
"Thala Noor Jehan2ia3n9, 0M5a0r7o0o2f Khan",0,,,
Qureshi Colony 239050703,0,,,
Qureshi Colony 239050705,0,,,
"",0,,,
"Govt Girls Higher SecondaArbyb Sacsh Noaogl, aCr,h Taohn F2k3aia9ten0h5 K07h0a1n, Bahawalpur (Female).",107,0,3,3
"Thalla Noor Jahan2ia3,9 M05a0ro7o0f2 Khan",470,,,
Qureshi Colony 239050703,325,,,
Qureshi Colony 239050705,507,,,
"",1409,,,
"M.C. Boys Model Primary MSochoaollal, hn eCahro Puagrhat2a M3i,9 eQ0d5aic0za6ial0 nS4chool (Male)",0,3,0,3
Medical Colony 239060405,0,,,
Medical Colony 239060406,0,,,
Medical Colony 239060505,0,,,
"",0,,,
"Para Medical School, MedMicoahl aClloalho nCyh, oBu.Vgh.Ht2a 3Bi,9 aQ0h5a0zw6ia0nl4pur (Female).",665,0,3,3
Medical Colony 239060405,319,,,
Medical Colony 239060406,141,,,
Medical Colony 239060505,345,,,
"",1470,,,
"M.C. Boys Model Primary MSochoaollal, hn eCahro Puagrhat2a M3i,9 eD0d5eic0ra6wl0 Sa5crih Gooalt e(Male)32",0,2,0,2
Mohallah Kumhara2n39050704,0,,,
"",0,,,
"M.C. Boys Model Primary MSochoaollal, hn eCahro Puagrhat2a M3i,9 eD0d5eic0ra6wl0 Sa5crih Gooalt e(Female).33",327,0,2,2
Mohallah Kumhara2n39050704,421,,,
"",748,,,
Office of Cantonment BoaIrsdla nmepaur rCahowk Fa2w3a9r0a6 (0M3a0l1e) 0,,4,0,4
Islampura 239060302 0,,,,
Islampura 239060303 0,,,,
Islampura 239060304 0,,,,
Islampura 239060305 0,,,,
0,,,,
"Wapda Rest House near JIsalnaamzpau Graah, Chow2k3 9F0a6w0a3r0a1 (Female) 461",,0,4,4
Islampura 239060302 336,,,,
Islampura 239060303 217,,,,
Islampura 239060304 481,,,,
Islampura 239060305 400,,,,
1895,,,,
"Islamia University Boys SeKcaojanldpaurrya School, P23u9ra0n6a0 2A0b5basia Road Kajalpura Gri Gunj Bazar, Bahawalpur (Male) (Right Portion0)",,3,0,3
Mohallah Noor Sh2a3h9 B0u6k0h2a0r6i 0,,,,
"Kajalpura, Cherri M23a9a0r60207 0",,,,
0,,,,
"MC Girls Model High SchoKoal jaPlupruarnaa Abbasi2a3 R9o0a6d0 2K0a5jalpura Gri Gunj Bazar, Bahawalpur (Female) (Eastern Portion) 613",,0,3,3
Mohallah Noor Sh2a3h9 B0u6k0h2a0r6i 190,,,,
"Kajalpura, Cherri M23a9a0r60207 638",,,,
1441,,,,
