1,2,3,4,5,6,7,8,9,10,11,12,13
"",,-,-,"Chowk Saraja,Moh.Qamar Kota",170060303,,583,0,583,,,
300 Total,,-,-,,,-,993,0,993,2,0,2
301,"Govt. Girls Elementary School Mian KhairMuhammad Noon Pindi Bhattian",-,-,Moh. Marwan Shah,170060302,,0,312,312,0,2,2
"",,-,-,"Chowk Saraja,Moh.Qamar Kota",170060303,,0,458,458,,,
301 Total,,-,-,,,-,0,770,770,0,2,2
302,"Govt. High School No.1 Pindi Bhattian JonubiBlock",-,-,Moh. Kachi Mandi,170060301,,430,0,430,2,0,2
"",,-,-,"Moh. Gharbi, Moh.Shekhan",170060306,,534,0,534,,,
302 Total,,-,-,,,-,964,0,964,2,0,2
303,"Govt. Girls Higher Secondary School MainBazar Pindi Bhattian",-,-,Moh. Kachi Mandi,170060301,,0,345,345,0,2,2
"",,-,-,"Moh. Gharbi, Moh.Shekhan",170060306,,0,462,462,,,
303 Total,,-,-,,,-,0,807,807,0,2,2
304,Govt. T.H.Q Hospital Pindi Bhattian,-,-,"Chowk Sarajan,Moh.Lodhran",170060304,,431,370,801,2,1,3
"-",-,Moh. Aaqal Wala,170060305,,323,351,674,,,,,
305,"Soil Salinity Research Institue Lahore RoadPindi Bhattian",-,-,"Chowk Sarajan,Moh.Bilal Pura",170060202,,384,266,650,2,1,3
"",-,-,Ansar Abad,170060205,,449,324,773,,,,
"",-,-,"Chowk Sarajan,Moh.Bilal Pura",170060206,,34,20,54,,,,
305 Total,,-,-,,,-,867,610,1477,2,1,3
306,"Office of  Assistant Manager (Operation)Gepco Lahore Road Pindi Bhattian",-,-,"Chowk Sarajan, Moh.Sultan Shah",170060203,,666,536,1202,2,1,3
306 Total,,-,-,,,-,666,536,1202,2,1,3
307,"Office of Deputy Director Live Stock LahoreRoad Pindi Bhattian",-,-,"Chowk Sarajan,Moh.Haydri",170060201,,475,408,883,2,1,3
"",-,-,Najaf Town,170060204,,167,125,292,,,,
307 Total,,-,-,,,-,642,533,1175,2,1,3
308,Govt.   Primary School Dulleki (East Side),-,-,Pindi Bhattian (Urban),170060406,,74,0,74,2,0,2
"",-,-,Pindi Bhattian (Urban),170060801,,149,0,149,,,,
"",-,-,Dulleki,170060802,,196,0,196,,,,
"",-,-,Dulleki,170060803,,463,0,463,,,,
"",-,-,Pindi Bhattian (Urban),170060804,,54,0,54,,,,
308 Total,,-,-,,,-,936,0,936,2,0,2
309,Govt.  Primary School Dulleki (West Side),-,-,Pindi Bhattian (Urban),170060406,,0,63,63,0,2,2
"",-,-,Pindi Bhattian (Urban),170060801,,0,114,114,,,,
"",-,-,Dulleki,170060802,,0,184,184,,,,
"",-,-,Dulleki,170060803,,0,365,365,,,,
"",-,-,Pindi Bhattian (Urban),170060804,,0,20,20,,,,
309 Total,,-,-,,,-,0,746,746,0,2,2
310,"Govt.  Primary School Nawab Pura, PindiBhattian",-,-,Moh. Nawab Pura,170060701,,492,0,492,2,0,2
"",-,-,Hamza Town,170060706,,435,0,435,,,,
310 Total,,-,-,,,-,927,0,927,2,0,2
311,"Govt. Girls Primary School Nawab Pura, PindiBhattian",-,-,Moh. Nawab Pura,170060701,,0,420,420,0,2,2
"",-,-,Hamza Town,170060706,,0,339,339,,,,
311 Total,,-,-,,,-,0,759,759,0,2,2
312,"Govt.  Primary School Nawab Pura, PindiBhattian",-,-,"Moh.Nawab PuraSharqi",170060702,,386,0,386,2,0,2
"",-,-,Moh. Gharib Pura,170060703,,1165,0,1165,,,,
312 Total,,-,-,,,-,1551,0,1551,2,0,2
313,"Govt. Girls Primary School Nawab Pura, PindiBhattian",-,-,"Moh.Nawab PuraSharqi",170060702,,0,304,304,0,2,2
"",-,-,Moh. Gharib Pura,170060703,,0,932,932,,,,
313 Total,,-,-,,,-,0,1236,1236,0,2,2
314,"Govt. Islah Modle Primary School  PindiBhattian",-,-,Moh. Zafar Pura,170060704,,298,215,513,2,1,3
"",-,-,Hamza Town,170060705,,570,394,964,,,,
314 Total,,-,-,,,-,868,609,1477,2,1,3
315,"Govt.  Primary School No.1 Pindi Bhattian(North Side)",-,-,Moh. Farooq-e-Azam,170060602,,230,219,449,2,1,3
"",-,-,Moh. Hussain Abad,170060605,,504,379,883,,,,
315 Total,,-,-,,,-,734,598,1332,2,1,3
316,"Govt.  Primary School No.1 Pindi Bhattian(South Side)",-,-,Moh. Farooq-e-Azam,170060601,,440,368,808,2,1,3
"-",-,Moh. Farooq-e-Azam,170060603,,197,155,352,,,,,
317,"Office of  Assistnat Director Benzeer IncomSport Program Pindi Bhattian",-,-,Moh. Hassan Pura,170060504,,275,0,275,3,0,3
"",,-,-,Moh. Hassan Pura,170060505,,850,0,850,,,
317 Total,,-,-,,,-,1125,0,1125,3,0,3
318,"Govt. Vocational Training Institute PindiBhattian",-,-,Moh. Hassan Pura,170060504,,0,207,207,0,2,2
"",,-,-,Moh. Hassan Pura,170060505,,0,700,700,,,
318 Total,,-,-,,,-,0,907,907,0,2,2
319,"Govt.  Primary School Hassan Pura PindiBhattian",-,-,Moh. Hassan Pura,170060501,,307,0,307,2,0,2
"",,-,-,Moh. Hassan Pura,170060503,,325,0,325,,,
"",,-,-,Moh. Hassan Pura,170060506,,178,0,178,,,
319 Total,,-,-,,,-,810,0,810,2,0,2
320,"Govt. Girls Primary School Hassan Pura PindiBhattian",-,-,Moh. Hassan Pura,170060501,,0,244,244,0,2,2
"",,-,-,Moh. Hassan Pura,170060503,,0,238,238,,,
"",,-,-,Moh. Hassan Pura,170060506,,0,148,148,,,
320 Total,,-,-,,,-,0,630,630,0,2,2
321,"Govt.  High School No.1 Old Building  PindiBhattian",-,-,Moh. Shoke Shah,170060405,,215,0,215,2,0,2
"",,-,-,Moh. Hassan Pura,170060502,,323,0,323,,,
"",,-,-,Moh. Bangle Wala,170060604,,380,0,380,,,
321 Total,,-,-,,,-,918,0,918,2,0,2
322,"District Public School, Pindi Bhattian",-,-,Moh. Shoke Shah,170060405,,0,151,151,0,2,2
"",,-,-,Moh. Hassan Pura,170060502,,0,225,225,,,
"",,-,-,Moh. Bangle Wala,170060604,,0,293,293,,,
322 Total,,-,-,,,-,0,669,669,0,2,2
323,Govt.  High School No.1 Pindi Bhattian,-,-,Moh. Gharbi Jadeed,170060401,,286,267,553,2,1,3
"",,-,-,Ali Town Jonubi,170060402,,385,327,712,,,
323 Total,,-,-,,,-,671,594,1265,2,1,3
324,"Govt. Veterinary  Hospital Hafizabad RoadPindi Bhattian",-,-,Ali Town Shamali,170060403,,372,281,653,2,1,3
"",,-,-,Ghazi Town,170060404,,291,191,482,,,
324 Total,,-,-,,,-,663,472,1135,2,1,3
325,Govt.  Primary School Bahowdinke,-,-,Jalalpur Kohna,170070101,,795,0,795,2,0,2
"",,-,-,Bahowdinke,170070106,,350,0,350,,,
325 Total,,-,-,,,-,1145,0,1145,2,0,2
326,Govt. Girls Primary School Jalalpur Kohna,-,-,Jalalpur Kohna,170070101,,0,626,626,0,2,2
"",,-,-,Bahowdinke,170070106,,0,225,225,,,
326 Total,,-,-,,,-,0,851,851,0,2,2
327,Govt. Girls Secondary School Jalalpur Bhattian,-,-,"Moh Chaman Abbas,Moh Mangtanwala",170070102,,467,346,813,1,1,2
327 Total,,-,-,,,-,467,346,813,1,1,2
328,"Govt. Public Higher Secondary School JalalpurBhattian New Block",-,-,"Moh. Ghosia, Moh.Mustafabad",170070103,,580,0,580,2,0,2
"",,-,-,Moh. Alam Pura,170070204,,309,0,309,,,
328 Total,,-,-,,,-,889,0,889,2,0,2
329,"Govt. Girls Community Model School JalalpurBhattian",-,-,"Moh. Ghosia, Moh.Mustafabad",170070103,,0,399,399,0,2,2
"",,-,-,Moh. Alam Pura,170070204,,0,249,249,,,
329 Total,,-,-,,,-,0,648,648,0,2,2
330,"Govt. Public Higher Secondary School JalalpurBhattian New Block",-,-,"Main Bazar, Dera MianShahid",170070201,,638,0,638,3,0,3
"",,-,-,Moh. Qazian,170070202,,474,0,474,,,
330 Total,,-,-,,,-,1112,0,1112,3,0,3
331,"Govt. Girls Community Model School JalalpurBhattian",-,-,"Main Bazar, Dera MianShahid",170070201,,0,528,528,0,2,2
"-",-,Moh. Qazian,170070202,,0,383,383,,,,,
332,"Office of the Municipal Committee JalalpurBhattian",-,-,"Sheler Mian ShahidHussain Bhatti, MasjidDar-ul-Islam",170070203,,158,133,291,2,1,3
"",,-,-,"Sheler Mian ShahidHussain Bhatti, MasjidDar-ul-Islam",170070205,,325,241,566,,,
"",,-,-,"Sheler Mian ShahidHussain Bhatti, MasjidDar-ul-Islam",170070206,,301,187,488,,,
332 Total,,-,-,,,-,784,561,1345,2,1,3
333,"Govt. Girls Elementary School Mohallah AlamPura Jalalpur Bhattian",-,-,Moh. Alam Pura,170070403,,498,0,498,2,0,2
"",,-,-,Moh. Alam Pura,170070406,,541,0,541,,,
333 Total,,-,-,,,-,1039,0,1039,2,0,2
334,"Govt. Degree College  for Women JalalpurBhattian",-,-,Moh. Alam Pura,170070403,,0,383,383,0,2,2
"",,-,-,Moh. Alam Pura,170070406,,0,284,284,,,
334 Total,,-,-,,,-,0,667,667,0,2,2
335,Govt. Girls Secondary School Jalalpur Bhattian,-,-,Ward No. 7,170070402,,256,0,256,2,0,2
"",,-,-,Moh. Alam Pura,170070404,,180,0,180,,,
"",,-,-,Moh. Alam Pura,170070407,,409,0,409,,,
335 Total,,-,-,,,-,845,0,845,2,0,2
336,"Govt. Degree College  for Women JalalpurBhattian",-,-,Ward No. 7,170070402,,0,188,188,0,2,2
"",,-,-,Moh. Alam Pura,170070404,,0,132,132,,,
"",,-,-,Moh. Alam Pura,170070407,,0,243,243,,,
336 Total,,-,-,,,-,0,563,563,0,2,2
337,"Govt. Boys High School Jalalpur Bhattian NewBlock",-,-,Ward No. 7,170070401,,367,276,643,1,1,2
"",,-,-,Ward No. 7,170070405,,358,256,614,,,
337 Total,,-,-,,,-,725,532,1257,1,1,2
338,"Govt. Boys High School Jalalpur Bhattian NewBlock",-,-,Moh.Islam Pura,170070304,,471,0,471,3,0,3
"",,-,-,Moh.Islam Pura,170070305,,1240,0,1240,,,
338 Total,,-,-,,,-,1711,0,1711,3,0,3
339,Govt. Girls Secondary School Jalalpur Bhattian,-,-,Moh.Islam Pura,170070304,,0,356,356,0,2,2
"",,-,-,Moh.Islam Pura,170070305,,0,996,996,,,
339 Total,,-,-,,,-,0,1352,1352,0,2,2
340,"Govt. Public Higher Secondary School JalalpurBhattian New Block",-,-,Moh. Islam Pura,170070302,,580,0,580,2,0,2
"",,-,-,Moh.Islam Pura,170070303,,402,0,402,,,
340 Total,,-,-,,,-,982,0,982,2,0,2
341,"Govt. Public Higher Secondary School JalalpurBhattian Shamali  Gate",-,-,Moh. Islam Pura,170070302,,0,461,461,0,2,2
"",,-,-,Moh.Islam Pura,170070303,,0,320,320,,,
341 Total,,-,-,,,-,0,781,781,0,2,2
342,"Govt. Public Higher Secondary School JalalpurBhattian New Block",-,-,Moh. Iqbal Pura,170070104,,302,0,302,2,0,2
"",,-,-,Moh. Iqbal Pura,170070105,,357,0,357,,,
"",,-,-,Moh. Islam Pura,170070301,,525,0,525,,,
342 Total,,-,-,,,-,1184,0,1184,2,0,2
343,"Govt.  Public Higher Secondary School JalalpurBhattian Shamali  Gate",-,-,Moh. Iqbal Pura,170070104,,0,213,213,0,2,2
"",,-,-,Moh. Iqbal Pura,170070105,,0,262,262,,,
"",,-,-,Moh. Islam Pura,170070301,,0,367,367,,,
343 Total,,-,-,,,-,0,842,842,0,2,2
344,"Govt. Boys Primary School Tubewell Colony,Sukheki (East Side)",-,-,Moh. Mosque Bilal,170080101,,300,0,300,2,0,2
"-",-,"Moh. Khan Pura, Moh.Inayat Pura",170080102,,328,0,328,,,,,
"-",-,"Moh. Khan Pura, Moh.Inayat Pura",170080105,,423,0,423,,,,,
345,"Govt. Boys Primary School Tubewell Colony,Sukheki (West Side)",-,-,Moh. Mosque Bilal,170080101,,0,212,212,0,2,2
"",-,-,"Moh. Khan Pura, Moh.Inayat Pura",170080102,,0,269,269,,,,
"",-,-,"Moh. Khan Pura, Moh.Inayat Pura",170080105,,0,358,358,,,,
345 Total,,-,-,,,-,0,839,839,0,2,2
346,"Govt. Girls Higher Secondary School SukhekiMandi",-,-,Moh. Farooq-e-Azam,170080103,,556,0,556,2,0,2
"",-,-,Purani Ghala Mandi,170080104,,388,0,388,,,,
346 Total,,-,-,,,-,944,0,944,2,0,2
347,"Govt. Girls Higher Secondary School Sukheki(Part Primary)",-,-,Moh. Farooq-e-Azam,170080103,,0,507,507,0,2,2
"",-,-,Purani Ghala Mandi,170080104,,0,370,370,,,,
347 Total,,-,-,,,-,0,877,877,0,2,2
348,"Office of Municipal  Committee SukhekiMandi",-,-,Moh. Hassan Town,170080201,,367,0,367,2,0,2
"",-,-,"Moh. Ali Abad, Moh.Karam Din",170080202,,598,0,598,,,,
348 Total,,-,-,,,-,965,0,965,2,0,2
349,Office of Municipal Committee Sukheki Mandi,-,-,Moh. Hassan Town,170080201,,0,282,282,0,2,2
"",-,-,"Moh. Ali Abad, Moh.Karam Din",170080202,,0,483,483,,,,
349 Total,,-,-,,,-,0,765,765,0,2,2
350,"Govt. Primary School Nai Mandi SukhekiMandi",-,-,Moh. Karkhana,170080203,,310,0,310,2,0,2
"",-,-,Nai Mandi Sukheki,170080204,,729,0,729,,,,
350 Total,,-,-,,,-,1039,0,1039,2,0,2
351,Govt. Girls Primary School Nai Mandi Sukheki,-,-,Moh. Karkhana,170080203,,0,258,258,0,2,2
"",-,-,Nai Mandi Sukheki,170080204,,0,521,521,,,,
351 Total,,-,-,,,-,0,779,779,0,2,2
352,"Govt.  Rashid Minhas High School SukhekiMandi",-,-,"Nai Abadi 5 MarlaScheem, Cowki Sukheki",170080205,,617,0,617,2,0,2
"",-,-,"Nai Abadi 5 MarlaScheem, Cowki Sukheki",170080208,,442,0,442,,,,
352 Total,,-,-,,,-,1059,0,1059,2,0,2
353,"Govt.  Rashid Minhas High School SukhekiMandi",-,-,"Nai Abadi 5 MarlaScheem, Cowki Sukheki",170080205,,0,424,424,0,2,2
"",-,-,"Nai Abadi 5 MarlaScheem, Cowki Sukheki",170080208,,0,355,355,,,,
353 Total,,-,-,,,-,0,779,779,0,2,2
354,Govt. Girls Primary School Sukheki Gown,-,-,Sukheki Gown,170080206,,579,428,1007,2,1,3
"",-,-,Moh. Dhana,170080207,,107,49,156,,,,
354 Total,,-,-,,,-,686,477,1163,2,1,3
355,"Govt. Elementary School Sukheki Gaon (EastSide)",-,-,Chowki Sukheki,170080504,,655,0,655,3,0,3
"",-,-,"Chowki Sukheki, Moh.Malik Pura",170080505,,306,0,306,,,,
"",-,-,"Chowki Sukheki, Moh.Malik Pura",170080506,,493,0,493,,,,
355 Total,,-,-,,,-,1454,0,1454,3,0,3
356,"Govt.  Elementary School Sukheki Gaon, WestSide",-,-,Chowki Sukheki,170080504,,0,506,506,0,2,2
"-",-,"Chowki Sukheki, Moh.Malik Pura",170080505,,0,236,236,,,,,
"-",-,"Chowki Sukheki, Moh.Malik Pura",170080506,,0,357,357,,,,,
357,Govt. Primary School Walgan Baran,-,-,"Tibbi Channan, WalganParan, Chah Masoo",170080503,,586,416,1002,1,1,2
357 Total,,-,-,,,-,586,416,1002,1,1,2
358,"Govt. Girls Higher Secondary School SukhekiMandi",-,-,"Moh. Saleem Pura,Moh. Haji Pua",170080501,,433,0,433,2,0,2
"",,-,-,"Moh. Rehmat Pura,Moh. Bahar Shah",170080502,,573,0,573,,,
358 Total,,-,-,,,-,1006,0,1006,2,0,2
359,"Govt. Girls Higher Secondary School Sukheki(Part Primary)",-,-,"Moh. Saleem Pura,Moh. Haji Pua",170080501,,0,348,348,0,2,2
"",,-,-,"Moh. Rehmat Pura,Moh. Bahar Shah",170080502,,0,463,463,,,
359 Total,,-,-,,,-,0,811,811,0,2,2
360,Govt. High School Sukheki Mandi (East Side),-,-,"Moh. Sheikhan, KhalidAbad",170080402,,286,240,526,1,1,2
"",,-,-,Moh. Sajid Pura,170080403,,220,180,400,,,
360 Total,,-,-,,,-,506,420,926,1,1,2
361,Govt. High School Sukheki Mandi (West Side),-,-,Haji Pura,170080404,,503,0,503,2,0,2
"",,-,-,Moh. Bahishat Pura,170080406,,184,0,184,,,
"",,-,-,Haji Pura,170080408,,151,0,151,,,
361 Total,,-,-,,,-,838,0,838,2,0,2
362,Govt. High School Sukheki Mandi (South  Side),-,-,Haji Pura,170080404,,0,438,438,0,2,2
"",,-,-,Moh. Bahishat Pura,170080406,,0,165,165,,,
"",,-,-,Haji Pura,170080408,,0,151,151,,,
362 Total,,-,-,,,-,0,754,754,0,2,2
363,"Govt. Girls Primary School Haji Pura SukhekiEast Side",-,-,Haji Pura,170080405,,1055,0,1055,3,0,3
"",,-,-,Haji Pura,170080407,,39,0,39,,,
363 Total,,-,-,,,-,1094,0,1094,3,0,3
364,"Govt. Girls Primary School Haji Pura SukhekiWest Side",-,-,Haji Pura,170080405,,0,876,876,0,2,2
"",,-,-,Haji Pura,170080407,,0,32,32,,,
364 Total,,-,-,,,-,0,908,908,0,2,2
365,"Govt. Girls Primary School Tubewell Colony,Sukheki East Side",-,-,Moh. Islam Pura,170080304,,583,0,583,2,0,2
"",,-,-,"Nehal Kot,Moh. IslamPura",170080401,,405,0,405,,,
365 Total,,-,-,,,-,988,0,988,2,0,2
366,"Govt. Girls Primary School Tubewell Colony,Sukheki West Side",-,-,Moh. Islam Pura,170080304,,0,469,469,0,2,2
"",,-,-,"Nehal Kot,Moh. IslamPura",170080401,,0,358,358,,,
366 Total,,-,-,,,-,0,827,827,0,2,2
367,"Govt. Girls Degree College Sukheki Mandi(East Side)",-,-,Moh. Islam Pura,170080302,,508,395,903,2,1,3
"",,-,-,Moh. Islam Pura,170080303,,240,191,431,,,
367 Total,,-,-,,,-,748,586,1334,2,1,3
368,"Govt. Girls Degree College Sukheki Mandi(West Side)",-,-,Moh. Dare Rehmat,170080301,,601,417,1018,1,1,2
368 Total,,-,-,,,-,601,417,1018,1,1,2
369,"Govt. Boys Primary School, Saroop Wala","Kot Qasim(Lolianwala)",169070103,-,-,,330,243,573,2,1,3
"",,Saroop Wala,169070104,-,-,,478,425,903,,,
369 Total,,,,-,-,-,808,668,1476,2,1,3
370,Govt. Primary School Shah Jamal,Shah Jamal,169070101,-,-,,705,0,705,2,0,2
Shahana Bhipri,169070102,-,-,,391,0,391,,,,,
371,Govt. Pirmary School Shah Jamal,Shah Jamal,169070101,-,-,,0,600,600,0,2,2
"",,Shahana Bhipri,169070102,-,-,,0,300,300,,,
371 Total,,,,-,-,-,0,900,900,0,2,2
372,"Govt. Model Primary School Phulo ChiraghShah","Phulo ChiraghShah",169070105,-,-,,308,255,563,1,1,2
372 Total,,,,-,-,-,308,255,563,1,1,2
373,"Govt. Primary School, Kot Mian",Kot Mian,169070505,-,-,,467,395,862,2,1,3
373 Total,,,,-,-,-,467,395,862,2,1,3
374,"Govt. Girls Elecmentary School, Dera Manak(Geegay)",Geegay,169070201,-,-,,999,0,999,3,0,3
"",,Lakhi Shah,169070202,-,-,,194,0,194,,,
374 Total,,,,-,-,-,1193,0,1193,3,0,3
375,"Govt. Boys Primary   School, Geegay",Geegay,169070201,-,-,,0,774,774,0,2,2
"",,Lakhi Shah,169070202,-,-,,0,184,184,,,
375 Total,,,,-,-,-,0,958,958,0,2,2
376,Govt. Model Primary School Samra,Samra,169070504,-,-,,573,404,977,2,1,3
"",,Qila Ram Rang,169070506,-,-,,273,209,482,,,
376 Total,,,,-,-,-,846,613,1459,2,1,3
377,Govt. Boys Primary School Khanjar,Khanjar,169071001,-,-,,565,411,976,2,1,3
"",,Khanjar,169071002,-,-,,310,212,522,,,
377 Total,,,,-,-,-,875,623,1498,2,1,3
378,Govt. Model Primary School Ghanoke,Ghanoke,169070904,-,-,,528,391,919,1,1,2
378 Total,,,,-,-,-,528,391,919,1,1,2
379,Govt. Elementary School Bhaka Bhattian,Bhaka Bhattian,169071003,-,-,,462,313,775,1,1,2
379 Total,,,,-,-,-,462,313,775,1,1,2
380,Govt. Primary School Qila Usman Ghani,Qila Usman Ghani,169070902,-,-,,239,185,424,1,1,2
"",,Qila Usman Ghani,169070903,-,-,,397,302,699,,,
380 Total,,,,-,-,-,636,487,1123,1,1,2
381,"Govt. Boys Primary School, Melo Ana",Melo Ana,169070901,-,-,,565,467,1032,1,1,2
381 Total,,,,-,-,-,565,467,1032,1,1,2
382,Govt. Girls High School Mian Raheema,Mian Raheema,169070804,-,-,,631,479,1110,2,1,3
"",,Mian Raheema,169070805,-,-,,143,86,229,,,
382 Total,,,,-,-,-,774,565,1339,2,1,3
383,Govt. Boys Primary School Jalalana,Jalalana,169070801,-,-,,689,549,1238,2,1,3
383 Total,,,,-,-,-,689,549,1238,2,1,3
384,Govt. Boys Primary School Sawan Pura,Sawan Pura,169070905,-,-,,458,352,810,2,1,3
"",,Sawan Pura,169070906,-,-,,394,287,681,,,
384 Total,,,,-,-,-,852,639,1491,2,1,3
385,Govt. Primary School Nahrianwala,Nahrianwala,169070802,-,-,,561,0,561,2,0,2
"",,Nahrianwala,169070803,-,-,,514,0,514,,,
385 Total,,,,-,-,-,1075,0,1075,2,0,2
386,Govt. Girls Elementary School Nahrianwala,Nahrianwala,169070802,-,-,,0,388,388,0,2,2
"",,Nahrianwala,169070803,-,-,,0,327,327,,,
386 Total,,,,-,-,-,0,715,715,0,2,2
387,"Govt. Girls Community Model School, Sajada",Sajada,169070705,-,-,,561,439,1000,2,1,3
Sajada,169070706,-,-,,215,144,359,,,,,
388,"Govt. Model Primary School Bacha Kohna(Chak Dewan)",Bacha Nao,169070704,-,-,,315,221,536,2,1,3
"","BachaKohna(ChakDewan)",169071004,-,-,,313,227,540,,,,
388 Total,,,,-,-,-,628,448,1076,2,1,3
389,Govt.  Elementary School Shameer Dinga,Shameer Dinga,169070701,-,-,,525,0,525,2,0,2
"",Shameer Dinga,169070703,-,-,,496,0,496,,,,
389 Total,,,,-,-,-,1021,0,1021,2,0,2
390,Govt.  Elementary School Shameer Dinga,Shameer Dinga,169070701,-,-,,0,391,391,0,2,2
"",Shameer Dinga,169070703,-,-,,0,375,375,,,,
390 Total,,,,-,-,-,0,766,766,0,2,2
391,Govt.  Primary School  Dinga  Wadahra,Shameer Dinga,169070702,-,-,,595,451,1046,1,1,2
391 Total,,,,-,-,-,595,451,1046,1,1,2
392,"Govt. Secondary School, Burj Dara",Burj Dara,169070601,-,-,,602,0,602,2,0,2
"",Qila Tek Singh,169070602,-,-,,260,0,260,,,,
392 Total,,,,-,-,-,862,0,862,2,0,2
393,"Govt. Secondary  School, Burj Dara",Burj Dara,169070601,-,-,,0,467,467,0,2,2
"",Qila Tek Singh,169070602,-,-,,0,200,200,,,,
393 Total,,,,-,-,-,0,667,667,0,2,2
394,"Govt. Model Primary School, Mattam",Mattam,169070603,-,-,,462,294,756,1,1,2
394 Total,,,,-,-,-,462,294,756,1,1,2
395,Govt. Model Primary School Nanuana Gharbi,Nanuana,169070501,-,-,,332,0,332,2,0,2
"",Nanuana,169070502,-,-,,520,0,520,,,,
"",Nanuana,169070503,-,-,,207,0,207,,,,
395 Total,,,,-,-,-,1059,0,1059,2,0,2
396,Govt. Model Primary School Nanuana Gharbi,Nanuana,169070501,-,-,,0,250,250,0,2,2
"",Nanuana,169070502,-,-,,0,396,396,,,,
"",Nanuana,169070503,-,-,,0,158,158,,,,
396 Total,,,,-,-,-,0,804,804,0,2,2
397,"Govt. Primary School, Kaleki Mandi (Sharqi)",-,-,"Kaleki Mandi, Moh.Waris Pura, Islam Pura",169120101,,424,0,424,2,0,2
"",-,-,Kaleki Gaon,169120102,,460,0,460,,,,
397 Total,,-,-,,,-,884,0,884,2,0,2
398,"Govt. Primary School, Kaleki Mandi (Sharqi)",-,-,"Kaleki Mandi, Moh.Waris Pura, Islam Pura",169120101,,0,373,373,0,2,2
"",-,-,Kaleki Gaon,169120102,,0,390,390,,,,
398 Total,,-,-,,,-,0,763,763,0,2,2
399,"Govt.  Higher Secondary School Kaleki, MiddleBlock",-,-,Channi Choraira,169120103,,470,0,470,2,0,2
"",-,-,"Abadi Jaz Tawer WaliGovt. H/S Bazar",169120104,,607,0,607,,,,
399 Total,,-,-,,,-,1077,0,1077,2,0,2
400,"Govt.  Higher Secondary School Kaleki, MiddleBlock",-,-,Channi Choraira,169120103,,0,351,351,0,2,2
"-",-,"Abadi Jaz Tawer WaliGovt. H/S Bazar",169120104,,0,451,451,,,,,
401,"Govt. Girls Higher Secondary School  PrimaryBlock Kaleki  Mandi (East Side)",-,-,"Main Bazar, Moh. SairPura",169120201,,731,0,731,2,0,2
"",-,-,"Main Bazar Kaleki,Moh. Sair Pura",169120206,,359,0,359,,,,
401 Total,,-,-,,,-,1090,0,1090,2,0,2
402,"Govt. Girls Higher Secondary School  PrimaryBlock Kaleki  Mandi (West Side)",-,-,"Main Bazar Kaleki,Moh. Sair Pura",169120201,,0,556,556,0,2,2
"",-,-,"Main Bazar Kaleki,Moh. Sair Pura",169120206,,0,255,255,,,,
402 Total,,-,-,,,-,0,811,811,0,2,2
403,"Govt. Model Primary School, Kaleki Gown",-,-,"Moh. Raffique Pura,Moh. Muhammad Pura",169120204,,885,0,885,3,0,3
"",-,-,"Channi Mamoora, Moh.Mustafa Abad",169120205,,497,0,497,,,,
403 Total,,-,-,,,-,1382,0,1382,3,0,3
404,"Govt. Primary School, Kaleki Gown (Part Girls)",-,-,"Moh. Raffique Pura,Moh. Muhammad Pura",169120204,,0,651,651,0,2,2
"",-,-,"Channi Mamoora, Moh.Mustafa Abad",169120205,,0,362,362,,,,
404 Total,,-,-,,,-,0,1013,1013,0,2,2
405,"Govt. Higher Secondary School   Kaleki Mandi,East Side",-,-,"Moh. Malik WazeerKhan",169120203,,636,0,636,3,0,3
"",-,-,"Moh. Malik WazeerKhan",169120207,,359,0,359,,,,
"",-,-,"Moh. Malik WazeerKhan",169120208,,446,0,446,,,,
405 Total,,-,-,,,-,1441,0,1441,3,0,3
406,"Govt. Higher Secondary School   Kaleki Mandi,(West Side)",-,-,"Moh. Malik WazeerKhan",169120203,,0,452,452,0,2,2
"",-,-,"Moh. Malik WazeerKhan",169120207,,0,210,210,,,,
"",-,-,"Moh. Malik WazeerKhan",169120208,,0,382,382,,,,
406 Total,,-,-,,,-,0,1044,1044,0,2,2
407,"Govt. Girls Higher Secondary School, KalekiMandi",-,-,"Tahli Wala Bazar, Moh.Sheikhan",169120202,,511,405,916,1,1,2
407 Total,,-,-,,,-,511,405,916,1,1,2
408,Govt. Elementary School Uddoki,Uddoki,169070401,-,-,,684,474,1158,1,1,2
408 Total,,,,-,-,-,684,474,1158,1,1,2
409,"Govt. Model Elementary School (Part Girls)Uddoki",Uddoki,169070402,-,-,,504,351,855,1,1,2
409 Total,,,,-,-,-,504,351,855,1,1,2
410,"Govt. Model Primary School, Chah Inno(Udoki)",Uddoki,169070403,-,-,,487,356,843,1,1,2
410 Total,,,,-,-,-,487,356,843,1,1,2
411,Govt. Girls Primary School Thatha Manak,Mubara,169070304,-,-,,224,179,403,2,1,3
"",Thatha Manak,169070405,-,-,,557,363,920,,,,
411 Total,,,,-,-,-,781,542,1323,2,1,3
412,Govt. Girls Elementary School Tootra,Tootra,169070404,-,-,,780,556,1336,2,1,3
412 Total,,,,-,-,-,780,556,1336,2,1,3
413,Govt. Model Primary School Thatha Asian,Thatha Asian,169070302,-,-,,630,418,1048,2,1,3
"Thatha JahidNehalewala",169070303,-,-,,232,178,410,,,,,
414,Govt.  Primary School  Bangar Nao,Qila Bakhsha,169070203,-,-,,323,290,613,2,1,3
"",,Bangar,169070301,-,-,,447,329,776,,,
