"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
124,Govt. Boys Primary School Chak No. 132/P,Chak No. 132/P,253010501,--,--,--,418,284,702,1,1,2
125,"Govt. Boys Primary School Chak No. 161/P(P)*",Chak No. 161/P,253010506,--,--,--,447,334,781,2,1,3
"",,Chak No. 159/P,253010505,--,--,--,328,267,595,,,
"",,Total,Total,--,--,--,775,601,"1,376",,,
126,"Govt. Boys Elementary School Chak No.182/P (P)*",Chak No. 182/P,253010507,--,--,--,586,444,"1,030",2,1,3
"",,Chak No. 182/P,253010508,--,--,--,275,227,502,,,
"",,Total,Total,--,--,--,861,671,"1,532",,,
127,"Govt. Boys Primary School Chak No. 183/P(P)*",Chak No. 183/P,253010509,--,--,--,785,518,"1,303",2,1,3
128,"Govt. Boys Primary School Chak No.183/AP",Chak No. 183/AP,253010510,--,--,--,468,309,777,1,1,2
129,"Govt. Boys Primary School Chak No.235/P (Male)",Chak No. 234/P,253020401,--,--,--,514,0,514,3,0,3
"",,Chak No. 235/P,253020402,--,--,--,351,0,351,,,
"",,Chak No. 237/P,253020403,--,--,--,619,0,619,,,
"",,Total,Total,--,--,--,"1,484",0,"1,484",,,
130,"Govt. Boys Primary School Chak No.235/P (Female)",Chak No. 234/P,253020401,--,--,--,0,391,391,0,2,2
"",,Chak No. 235/P,253020402,--,--,--,0,256,256,,,
"",,Chak No. 237/P,253020403,--,--,--,0,420,420,,,
"",,Total,Total,--,--,--,0,"1,067","1,067",,,
131,"Govt. Boys Primary School Chak No. 234/P(P)*",Chak No. 252/P,253020501,--,--,--,165,83,248,2,2,4
Chak No. 253/P,253020502,--,--,--,282,203,485,,,,,
Chak No. 254/P,253020503,--,--,--,146,86,232,,,,,
Chak No. 256/P,253020504,--,--,--,153,93,246,,,,,
Chak No. 255/P,253020404,--,--,--,283,193,476,,,,,
Total,Total,--,--,--,"1,029",658,"1,687",,,,,
Chak No. 261/P,253071105,--,--,--,408,319,727,,,,,
Chak No. 260/P,253071104,--,--,--,185,122,307,,,,,
Chak No. 257/P,253071003,--,--,--,185,131,316,,,,,
Chak No. 258/P,253071004,--,--,--,7,1,8,,,,,
Chak No. 259/P,253071005,--,--,--,137,90,227,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
133,"Govt. Boys Primary School Chak No. 236/P(P)*",Chak No. 236/P,253071001,--,--,--,404,280,684,2,1,3
"",,Chak No. 238/P,253071002,--,--,--,518,315,833,,,
"",,Total,Total,--,--,--,922,595,"1,517",,,
134,Govt. Boys Primary School Chak No. 267/P,Chak No. 267/P,253071103,--,--,--,425,311,736,2,2,4
"",,Chak No. 266/P,253071101,--,--,--,126,91,217,,,
"",,Chak No. 268/P,253071102,--,--,--,150,99,249,,,
"",,Chak No. 239/P,253071106,--,--,--,433,297,730,,,
"",,Total,Total,--,--,--,"1,134",798,"1,932",,,
135,"Govt. Boys High School Chak No.  186/P(Male)",Chak No. 186/P,253070803,--,--,--,671,0,671,3,0,3
"",,Chak No. 186/P,253070804,--,--,--,371,0,371,,,
"",,Chak No. 186/P,253070805,--,--,--,369,0,369,,,
"",,Total,Total,--,--,--,"1,411",0,"1,411",,,
136,"Govt. Boys High School Chak No.  186/P(Female)",Chak No. 186/P,253070803,--,--,--,0,433,433,0,2,2
"",,Chak No. 186/P,253070804,--,--,--,0,274,274,,,
"",,Chak No. 186/P,253070805,--,--,--,0,258,258,,,
"",,Total,Total,--,--,--,0,965,965,,,
137,Govt. Primary School Chak No. 185/P,Chak No. 185/P,253070802,--,--,--,413,230,643,2,2,4
"",,Chak No. 184/P,253070801,--,--,--,836,527,"1,363",,,
"",,Total,Total,--,--,--,"1,249",757,"2,006",,,
138,"Govt.Girls Primary School Chak No. 194/P(Male)",Chak No. 207/P,253070505,--,--,--,192,0,192,3,0,3
Chak No. 187/P,253070506,--,--,--,107,0,107,,,,,
Chak No. 187-A/P,253070507,--,--,--,36,0,36,,,,,
Chak No. 194/P,253070508,--,--,--,258,0,258,,,,,
Chak No. 194/P,253070509,--,--,--,183,0,183,,,,,
Chak No. 194/P,253070510,--,--,--,670,0,670,,,,,
Total,Total,--,--,--,"1,446",0,"1,446",,,,,
Chak No. 207/P,253070505,--,--,--,0,123,123,,,,,
Chak No. 187/P,253070506,--,--,--,0,61,61,,,,,
Chak No. 187-A/P,253070507,--,--,--,0,25,25,,,,,
Chak No. 194/P,253070508,--,--,--,0,178,178,,,,,
"","No. & Name of Polling StationsGovt.Girls Primary School Chak No. 194/P",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male0,Female2,Total2,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Chak No. 194/P,253070510,--,--,--,0,466,466,,,
"",,Total,Total,--,--,--,0,950,950,,,
140,"Govt. Boys Elementary School Chak No.160/P (Male)",Chak No. 160/P,253070903,--,--,--,711,0,711,2,0,2
"",,Chak No. 162/P,253070905,--,--,--,110,0,110,,,
"",,Chak No. 188/P,253070806,--,--,--,392,0,392,,,
"",,Total,Total,--,--,--,"1,213",0,"1,213",,,
141,"Govt. Girls High School Chak No. 160/P(Female)",Chak No. 160/P,253070903,--,--,--,0,557,557,0,2,2
"",,Chak No. 162/P,253070905,--,--,--,0,87,87,,,
"",,Chak No. 188/P,253070806,--,--,--,0,260,260,,,
"",,Total,Total,--,--,--,0,904,904,,,
142,"Govt. Girls Primary School Chak No. 191/P(P)*",Chak No. 191/P,253070503,--,--,--,211,117,328,1,1,2
"",,Chak No. 190/P,253070502,--,--,--,323,162,485,,,
"",,Total,Total,--,--,--,534,279,813,,,
143,Govt. Girls Primary School Chak No. 189/P,Chak No. 192/P,253070504,--,--,--,408,274,682,2,1,3
"",,Chak No. 189/P,253070904,--,--,--,412,261,673,,,
"",,Total,Total,--,--,--,820,535,"1,355",,,
144,"Govt. Elementary School Chak No. 163/P(Male)",Chak No.163/P,253070901,--,--,--,567,0,567,2,0,2
"",,Chak No.163/P,253070902,--,--,--,416,0,416,,,
"",,Mouza Seena War,253070906,--,--,--,126,0,126,,,
"",,Mouza Seena War,253070907,--,--,--,215,0,215,,,
"",,Total,Total,--,--,--,"1,324",0,"1,324",,,
145,"Govt. Girls Primary School Chak No. 163/P(Female)",Chak No.163/P,253070901,--,--,--,0,340,340,0,2,2
"",,Chak No.163/P,253070902,--,--,--,0,287,287,,,
"",,Mouza Seena War,253070906,--,--,--,0,101,101,,,
"",,Mouza Seena War,253070907,--,--,--,0,140,140,,,
"",,Total,Total,--,--,--,0,868,868,,,
146,"Govt. Elementary  School Chak No. 156/P(P)*",Chak No.156/P,253070103,--,--,--,594,519,"1,113",1,1,2
147,Govt. Primary School Goth Jangoo,Goth Jangoo,253070501,--,--,--,"1,076",775,"1,851",2,2,4
Chak No. 172/P,253070105,--,--,--,508,358,866,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1148,Govt. Primary Schoo2l Chak No. 172/P (P)*,3,4,5,6,7,8,9,10,121,122,143
"",,Total,Total,--,--,--,889,703,"1,592",,,
149,Govt. Primary School Jaffar Pur,Jaffar Pur,253070101,--,--,--,519,350,869,2,2,4
"",,Jaffar Pur,253070102,--,--,--,432,352,784,,,
"",,Total,Total,--,--,--,951,702,"1,653",,,
150,"Govt. Boys Primary School MuhammadMurad Machhi (Male)  (P)*",Muhammad Murad Machhi,253070214,--,--,--,595,0,595,3,0,3
"",,Muhammad Murad Machhi,253070215,--,--,--,496,0,496,,,
"",,Muhammad Murad Machhi,253070216,--,--,--,443,0,443,,,
"",,Total,Total,--,--,--,"1,534",0,"1,534",,,
151,"Govt. Girls Primary School MuhammadMurad Machhi (Female)  (P)*",Muhammad Murad Machhi,253070214,--,--,--,0,459,459,0,2,2
"",,Muhammad Murad Machhi,253070215,--,--,--,0,335,335,,,
"",,Muhammad Murad Machhi,253070216,--,--,--,0,328,328,,,
"",,Total,Total,--,--,--,0,"1,122","1,122",,,
152,"Govt. Girls Community Model SchoolMuhammad Murad Machhi",Muhammad Murad Machhi,253070213,--,--,--,678,514,"1,192",2,1,3
153,"Govt. Boys Primary School Sona Goth FFC,Sadiqabad (P)*",Wahid Bux Laar,253070207,--,--,--,185,167,352,2,1,3
"",,Wahid Bux Laar,253070210,--,--,--,425,336,761,,,
"",,Chak No. 174-A/P,253070217,--,--,--,48,23,71,,,
"",,Chak No. 174-B/P,253070218,--,--,--,2,0,2,,,
"",,Total,Total,--,--,--,660,526,"1,186",,,
154,"Govt. Boys Primary School Wahid BakhshLaar Basti Laaran (P)*",Wahid Bux Laar,253070203,--,--,--,274,215,489,2,2,4
"",,Wahid Bux Laar,253070206,--,--,--,603,530,"1,133",,,
"",,Total,Total,--,--,--,877,745,"1,622",,,
155,"Govt. Boys Elementary School Basti Khahi,Sadiqabad (P)*",Wahid Bux Laar,253070201,--,--,--,286,217,503,2,1,3
"",,Wahid Bux Laar,253070202,--,--,--,417,266,683,,,
"",,Total,Total,--,--,--,703,483,"1,186",,,
156,"Govt. Boys ELementary School WahidBakhsh Mahar No.  2 FFC Chowk,Sadiqabad (Male)",Wahid Bux Laar,253070204,--,--,--,502,0,502,3,0,3
Wahid Bux Laar,253070211,--,--,--,340,0,340,,,,,
Wahid Bux Laar,253070212,--,--,--,725,0,725,,,,,
Total,Total,--,--,--,"1,567",0,"1,567",,,,,
Wahid Bux Laar,253070204,--,--,--,0,394,394,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,"Govt. Boys ELementary School Wahid2",3,4,5,6,7,8,9,10,11,12,13
"",Sadiqabad (Female),Wahid Bux Laar,253070212,--,--,--,0,439,439,,,
"",,Total,Total,--,--,--,0,"1,217","1,217",,,
158,"Govt. Girls Primary School SalehMuhammad Chowk FFC (Male)  (P)*",Wahid Bux Laar,253070205,--,--,--,465,0,465,2,0,2
"",,Wahid Bux Laar,253070208,--,--,--,371,0,371,,,
"",,Wahid Bux Laar,253070209,--,--,--,249,0,249,,,
"",,Total,Total,--,--,--,"1,085",0,"1,085",,,
159,"Govt. Girls Primary School SalehMuhammad Chowk FFC (Female)  (P)*",Wahid Bux Laar,253070205,--,--,--,0,338,338,0,2,2
"",,Wahid Bux Laar,253070208,--,--,--,0,354,354,,,
"",,Wahid Bux Laar,253070209,--,--,--,0,232,232,,,
"",,Total,Total,--,--,--,0,924,924,,,
160,"Govt. Elementary School Chak No. 170/P(P)*",Chak No. 170/P,253010203,--,--,--,795,550,"1,345",2,1,3
161,"Govt. Primary School Tibbi Muhammad Pur(P)*",Tibbi Muhammad Pur,253070604,--,--,--,369,283,652,2,2,4
"",,Tibbi Muhammad Pur,253070605,--,--,--,379,300,679,,,
"",,Chak No. 174/P,253070601,--,--,--,116,79,195,,,
"",,Total,Total,--,--,--,864,662,"1,526",,,
162,"Govt. Boys High School Bindor Abbasian(P)*",Bindor Abbasian,253090102,--,--,--,621,398,"1,019",1,1,2
163,"Govt. Boys Primary School, Basti RehmaniMouza Bindor Abbasian",Bindor Abbasian,253090101,--,--,--,368,278,646,1,1,2
"",,Bindor Abbasian,253090103,--,--,--,107,61,168,,,
"",,Total,Total,--,--,--,475,339,814,,,
164,"Govt. Primary School Basti Ameer BuxMouza Thair (P)*",Thair,253070703,--,--,--,223,208,431,2,2,4
"",,Thair,253070704,--,--,--,785,558,"1,343",,,
"",,Total,Total,--,--,--,"1,008",766,"1,774",,,
165,"Govt. Girls Primary School Chak No.181/NP (P)*",Chak No. 181/P,253090104,--,--,--,375,326,701,1,1,2
166,Govt. Elementary School Chak No.175/P,Chak No. 175/P,253070602,--,--,--,631,430,"1,061",2,2,4
Chak No. 176/P,253070603,--,--,--,473,327,800,,,,,
Total,Total,--,--,--,"1,104",757,"1,861",,,,,
Chak No. 177/P,253070701,--,--,--,520,288,808,,,,,
Chak No. 178/P,253070702,--,--,--,404,250,654,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
168,Govt. Primary School Wahi Pir Bakhsh (P)*,Wahi Pir Bux,253070410,--,--,--,645,445,"1,090",2,1,3
"",,Wahi Pir Bux,253070411,--,--,--,254,183,437,,,
"",,Total,Total,--,--,--,899,628,"1,527",,,
169,Govt. Primary School Ghorillah (P)*,Ghorillah,253070301,--,--,--,830,636,"1,466",2,2,4
"",,Kotara,253070401,--,--,--,101,65,166,,,
"",,Total,Total,--,--,--,931,701,"1,632",,,
170,Govt. High School Chak No. 173/P (P)*,Chak No.173/P,253070407,--,--,--,495,410,905,2,2,4
"",,Chak No.173/P,253070408,--,--,--,164,143,307,,,
"",,Chak No. 179/P,253070409,--,--,--,298,208,506,,,
"",,Total,Total,--,--,--,957,761,"1,718",,,
171,"Govt. Girls Elementary School Chak No.193/P",Chak No. 193/P,253070405,--,--,--,620,440,"1,060",2,2,4
"",,Chak No. 193/P,253070406,--,--,--,152,112,264,,,
"",,Chak No. 196/P,253070402,--,--,--,308,184,492,,,
"",,Total,Total,--,--,--,"1,080",736,"1,816",,,
172,"Govt. Boys Elementary School Chak No.195/A-P (P)*",Chak No. 195/P,253070403,--,--,--,282,211,493,2,2,4
"",,Chak No. 195-A/P,253070404,--,--,--,741,508,"1,249",,,
"",,Total,Total,--,--,--,"1,023",719,"1,742",,,
173,"Govt. Boys Elementary School Chak No.208/P (P)*",Chak No. 208/P,253070307,--,--,--,707,521,"1,228",1,1,2
174,"Govt. Primary School Tillu Goth Sadiqabad(P)*",Chak No. 209/P,253070310,--,--,--,372,269,641,1,1,2
175,"Govt. Boys Primary School Chak No. 210/P(P)*",Chak No. 210/P,253070308,--,--,--,342,249,591,2,2,4
"",,Chak No. 210/P,253070309,--,--,--,666,534,"1,200",,,
"",,Total,Total,--,--,--,"1,008",783,"1,791",,,
176,"Govt. Boys Primary School Chak No. 197/P(P)*",Chak No. 197/P,253070305,--,--,--,409,266,675,2,1,3
"",,Chak No. 197/P,253070306,--,--,--,463,308,771,,,
"",,Total,Total,--,--,--,872,574,"1,446",,,
177,"Govt. Boys Primary School Chak No. 198/P(P)*",Chak No. 198/P,253070303,--,--,--,759,484,"1,243",2,1,3
Chak No. 198/P,253070304,--,--,--,143,114,257,,,,,
Talib Dhandi,253070302,--,--,--,71,40,111,,,,,
Total,Total,--,--,--,973,638,"1,611",,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
1,2,3,4,5,6,7,8,9,10,11,12,13
178,"Govt. Girls Primary School Chak No. 180/P(P)*",Walhar Jadeed,253091004,--,--,--,12,16,28,1,1,2
"",Mir Muhammad,253091003,--,--,--,80,54,134,,,,
"",Total,Total,--,--,--,541,304,845,,,,
179,Govt. Girls Primary School Chak No. 200/P,Chak No. 200/P,253091001,--,--,--,577,424,"1,001",2,2,4
"",Chak No. 200/P,253091002,--,--,--,349,223,572,,,,
"",Total,Total,--,--,--,926,647,"1,573",,,,
180,"Govt. Boys High School Chak No. 199/PSadiq Abad (Male)  (P)*",Chak No. 199/P,253090201,--,--,--,866,0,866,3,0,3
"",Chak No. 199/P,253090202,--,--,--,204,0,204,,,,
"",Chak No. 201/P,253090204,--,--,--,355,0,355,,,,
"",Total,Total,--,--,--,"1,425",0,"1,425",,,,
181,"Govt. Girls High School Chak No. 199/P(Female)  (P)*",Chak No. 199/P,253090201,--,--,--,0,619,619,0,2,2
"",Chak No. 199/P,253090202,--,--,--,0,138,138,,,,
"",Chak No. 201/P,253090204,--,--,--,0,227,227,,,,
"",Total,Total,--,--,--,0,984,984,,,,
182,"Govt. Girls Primary School Chak No.  212/P(Male)",Chak No. 212/P,253090301,--,--,--,768,0,768,3,0,3
"",Chak No. 212/P,253090302,--,--,--,636,0,636,,,,
"",Total,Total,--,--,--,"1,404",0,"1,404",,,,
183,"Govt. Boys Primary School Chak No.  212/P(Female)",Chak No. 212/P,253090301,--,--,--,0,439,439,0,2,2
"",Chak No. 212/P,253090302,--,--,--,0,500,500,,,,
"",Total,Total,--,--,--,0,939,939,,,,
184,"Govt. Boys Elementary School Chak No.211/P (P)*",Chak No. 211/P,253090203,--,--,--,783,531,"1,314",2,1,3
185,"Govt. Boys Primary School Chak No.  220/P(P)*",Chak No. 220/P,253090305,--,--,--,138,114,252,1,1,2
Chak No. 220/P,253090306,--,--,--,428,370,798,,,,,
Total,Total,--,--,--,566,484,"1,050",,,,,
Chak No. 262/P,253091201,--,--,--,191,138,329,,,,,
Chak No. 263/P,253091202,--,--,--,113,80,193,,,,,
Chak No. 264/P,253091203,--,--,--,156,76,232,,,,,
Chak No. 265/P,253091204,--,--,--,36,26,62,,,,,
Chak No. 219/P,253090807,--,--,--,106,63,169,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
187,"Govt. Girls Primary School Chak No. 213/PSadiq Abad  (P)*",Chak No. 213/P,253090802,--,--,--,343,232,575,2,1,3
"",,Chak No. 215/P,253090803,--,--,--,428,224,652,,,
"",,Total,Total,--,--,--,771,456,"1,227",,,
188,"Govt. Boys Primary School Chak No. 216/P(Male)",Chak No. 216/P,253090804,--,--,--,245,0,245,2,0,2
"",,Chak No. 216/P,253090805,--,--,--,211,0,211,,,
"",,Chak No. 216/P,253090806,--,--,--,494,0,494,,,
"",,Chak No. 214/P,253090303,--,--,--,265,0,265,,,
"",,Chak No. 214/P,253090304,--,--,--,48,0,48,,,
"",,Total,Total,--,--,--,"1,263",0,"1,263",,,
189,"Govt. Boys Primary School Chak No. 214/P(Female)",Chak No. 216/P,253090804,--,--,--,0,235,235,0,2,2
"",,Chak No. 216/P,253090805,--,--,--,0,154,154,,,
"",,Chak No. 216/P,253090806,--,--,--,0,410,410,,,
"",,Chak No. 214/P,253090303,--,--,--,0,199,199,,,
"",,Chak No. 214/P,253090304,--,--,--,0,37,37,,,
"",,Total,Total,--,--,--,0,"1,035","1,035",,,
190,"Govt. Boys Primary School Basti Imtiaz(Gunji) (P)*",Gunji,253090701,--,--,--,419,321,740,1,1,2
"",,Chak No. 217/P,253090703,--,--,--,337,265,602,,,
"",,Total,Total,--,--,--,756,586,"1,342",,,
191,"Govt. Boys Elementary School DhandiSadiq Abad  (P)*",Dhandi,253090501,--,--,--,901,608,"1,509",2,2,4
"",,Chak No. 218/P,253091106,--,--,--,84,76,160,,,
"",,Total,Total,--,--,--,985,684,"1,669",,,
192,"Union Council Office, Dhandi Sadiq Abad(Male)",Chak No. 166/NP,253090904,--,--,--,85,0,85,2,0,2
Chak No. 167/NP,253091101,--,--,--,127,0,127,,,,,
Chak No. 168/NP,253091102,--,--,--,41,0,41,,,,,
Chak No. 169/NP,253091103,--,--,--,132,0,132,,,,,
Chak No. 170/NP,253091104,--,--,--,15,0,15,,,,,
Chak No. 171/NP,253091105,--,--,--,115,0,115,,,,,
Chak No. 172/NP,253090502,--,--,--,116,0,116,,,,,
Chak No. 173/NP,253090503,--,--,--,623,0,623,,,,,
Total,Total,--,--,--,"1,254",0,"1,254",,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
193,"Union Council Office, Dhandi Sadiq Abad(Female)",Chak No. 167/NP,253091101,--,--,--,0,70,70,0,2,2
"",,Chak No. 168/NP,253091102,--,--,--,0,32,32,,,
"",,Chak No. 169/NP,253091103,--,--,--,0,105,105,,,
"",,Chak No. 170/NP,253091104,--,--,--,0,6,6,,,
"",,Chak No. 171/NP,253091105,--,--,--,0,101,101,,,
"",,Chak No. 172/NP,253090502,--,--,--,0,94,94,,,
"",,Chak No. 173/NP,253090503,--,--,--,0,387,387,,,
"",,Total,Total,--,--,--,0,853,853,,,
194,"Govt. Girls Elementary School Chak No.205/P Sadiq Abad (P)*",Chak No. 205/P,253090801,--,--,--,551,472,"1,023",1,1,2
195,"Govt. Girls Primary School Chak No. 206/P(P)*",Chak No. 206/P,253090702,--,--,--,570,476,"1,046",1,1,2
196,Govt. Boys Primary School Gheemi (Male),Gheemi,253060704,--,--,--,258,0,258,2,0,2
"",,Gheemi,253060705,--,--,--,245,0,245,,,
"",,Gheemi,253060706,--,--,--,258,0,258,,,
"",,Gheemi,253060707,--,--,--,238,0,238,,,
"",,Total,Total,--,--,--,999,0,999,,,
197,"Govt. Boys Primary School Gheemi(Female)",Gheemi,253060704,--,--,--,0,180,180,0,2,2
"",,Gheemi,253060705,--,--,--,0,170,170,,,
"",,Gheemi,253060706,--,--,--,0,185,185,,,
"",,Gheemi,253060707,--,--,--,0,145,145,,,
"",,Total,Total,--,--,--,0,680,680,,,
198,Govt. Primary School Chak No.  203/P (P)*,Chak No. 202/P,253091005,--,--,--,20,17,37,2,1,3
"",,Chak No. 203/P,253091006,--,--,--,451,310,761,,,
"",,Chak No. 204/P,253091007,--,--,--,157,123,280,,,
"",,Total,Total,--,--,--,628,450,"1,078",,,
199,"Govt. Boys Primary School Basti AdhojaGoth Dargahi (Male)",Goth Dargahi,253090601,--,--,--,159,0,159,2,0,2
Goth Dargahi,253090602,--,--,--,404,0,404,,,,,
Goth Dargahi,253090603,--,--,--,142,0,142,,,,,
Goth Dargahi,253090604,--,--,--,422,0,422,,,,,
Total,Total,--,--,--,"1,127",0,"1,127",,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
200,"Govt. Boys Primary School Basti AdhojaGoth Dargahi (Female)",Goth Dargahi,253090602,--,--,--,0,279,279,0,2,2
